19.6369;2014-01-09 09:29:48
19.4793;2014-01-09 09:39:45
19.3527;2014-01-09 09:49:43
19.3039;2014-01-09 09:59:41
19.3196;2014-01-09 10:09:37
19.3093;2014-01-09 10:19:33
19.2142;2014-01-09 10:29:29
19.1931;2014-01-09 10:39:26
19.1816;2014-01-09 10:49:23
19.1467;2014-01-09 10:59:20
19.0943;2014-01-09 11:09:17
19.0704;2014-01-09 11:19:13
18.8356;2014-01-09 11:29:16
18.8073;2014-01-09 11:39:14
18.8596;2014-01-09 11:49:10
18.9073;2014-01-09 11:59:09
18.9849;2014-01-09 12:09:06
19.0707;2014-01-09 12:19:03
19.1607;2014-01-09 12:29:01
19.2492;2014-01-09 12:38:59
19.3502;2014-01-09 12:48:58
19.4576;2014-01-09 12:58:55
19.5639;2014-01-09 13:08:51
19.6639;2014-01-09 13:18:47
19.7656;2014-01-09 13:28:43
19.8508;2014-01-09 13:38:39
19.9311;2014-01-09 13:48:37
19.9973;2014-01-09 13:58:34
20.0424;2014-01-09 14:08:31
20.088;2014-01-09 14:18:28
20.1392;2014-01-09 14:28:24
20.1891;2014-01-09 14:38:23
20.2474;2014-01-09 14:48:21
20.2992;2014-01-09 14:58:17
20.3559;2014-01-09 15:08:16
20.4081;2014-01-09 15:18:13
20.4696;2014-01-09 15:28:10
20.5223;2014-01-09 15:38:08
20.5603;2014-01-09 15:48:04
20.5647;2014-01-09 15:58:01
20.5723;2014-01-09 16:07:58
20.5853;2014-01-09 16:17:54
20.5761;2014-01-09 16:27:52
20.57;2014-01-09 16:37:48
20.5685;2014-01-09 16:47:46
20.5641;2014-01-09 16:57:45
20.5616;2014-01-09 17:07:43
20.561;2014-01-09 17:17:40
20.5606;2014-01-09 17:27:37
20.5583;2014-01-09 17:37:36
20.6297;2014-01-09 17:47:33
20.8564;2014-01-09 17:57:32
21.0822;2014-01-09 18:07:30
21.2987;2014-01-09 18:17:28
21.3395;2014-01-09 18:27:24
21.5555;2014-01-09 18:37:22
21.6535;2014-01-09 18:47:18
21.7594;2014-01-09 18:57:15
21.8737;2014-01-09 19:07:12
21.9935;2014-01-09 19:17:10
22.0822;2014-01-09 19:27:06
22.1651;2014-01-09 19:37:04
22.2486;2014-01-09 19:47:01
22.311;2014-01-09 19:56:58
22.3515;2014-01-09 20:06:54
22.4066;2014-01-09 20:16:52
22.4416;2014-01-09 20:26:56
22.612;2014-01-09 20:36:54
22.8054;2014-01-09 20:46:51
22.9261;2014-01-09 20:56:47
23.0188;2014-01-09 21:06:50
23.0855;2014-01-09 21:16:48
23.1535;2014-01-09 21:26:46
23.2051;2014-01-09 21:36:44
23.2537;2014-01-09 21:46:40
23.3044;2014-01-09 21:56:37
23.3368;2014-01-09 22:06:33
23.3737;2014-01-09 22:16:30
23.4114;2014-01-09 22:26:28
23.4802;2014-01-09 22:36:24
23.5335;2014-01-09 22:46:22
23.4965;2014-01-09 22:56:20
23.5409;2014-01-09 23:06:18
23.5622;2014-01-09 23:16:16
23.6095;2014-01-09 23:26:15
23.6471;2014-01-09 23:36:13
23.6933;2014-01-09 23:46:11
23.7445;2014-01-09 23:56:07
23.7829;2014-01-10 00:06:05
23.8221;2014-01-10 00:16:02
23.9054;2014-01-10 00:26:03
24.021;2014-01-10 00:36:02
24.1489;2014-01-10 00:46:00
24.276;2014-01-10 00:55:58
24.3987;2014-01-10 01:05:56
24.5028;2014-01-10 01:15:53
24.4891;2014-01-10 01:25:51
24.4236;2014-01-10 01:35:47
24.3837;2014-01-10 01:45:44
24.3618;2014-01-10 01:55:40
24.3116;2014-01-10 02:05:39
24.3091;2014-01-10 02:15:35
24.2323;2014-01-10 02:25:32
24.157;2014-01-10 02:35:30
24.0935;2014-01-10 02:45:26
24.0069;2014-01-10 02:55:25
23.9101;2014-01-10 03:05:22
23.8144;2014-01-10 03:15:23
23.7219;2014-01-10 03:25:19
23.6496;2014-01-10 03:35:16
23.5733;2014-01-10 03:45:15
23.4986;2014-01-10 03:55:13
23.4273;2014-01-10 04:05:09
23.3607;2014-01-10 04:15:07
23.3027;2014-01-10 04:25:04
23.2508;2014-01-10 04:35:00
23.2032;2014-01-10 04:44:57
23.143;2014-01-10 04:54:54
23.087;2014-01-10 05:04:53
23.057;2014-01-10 05:14:49
23.0037;2014-01-10 05:24:45
22.9565;2014-01-10 05:34:42
22.9196;2014-01-10 05:44:39
22.8729;2014-01-10 05:54:37
22.8196;2014-01-10 06:04:34
22.7837;2014-01-10 06:14:31
22.7506;2014-01-10 06:24:29
22.6979;2014-01-10 06:34:27
22.6789;2014-01-10 06:44:25
22.6289;2014-01-10 06:54:21
22.6387;2014-01-10 07:04:19
22.771;2014-01-10 07:14:14
22.8211;2014-01-10 07:24:12
22.8726;2014-01-10 07:34:08
22.9322;2014-01-10 07:44:06
22.9725;2014-01-10 07:54:03
23.032;2014-01-10 08:04:00
23.0495;2014-01-10 08:13:56
22.9153;2014-01-10 08:23:52
22.8768;2014-01-10 08:33:49
22.7349;2014-01-10 08:43:47
22.5944;2014-01-10 08:53:45
22.4719;2014-01-10 09:03:42
22.3585;2014-01-10 09:13:41
22.2271;2014-01-10 09:23:38
22.1326;2014-01-10 09:33:35
22.0322;2014-01-10 09:43:31
21.9241;2014-01-10 09:53:27
21.8348;2014-01-10 10:03:24
21.7562;2014-01-10 10:13:21
21.6933;2014-01-10 10:23:18
21.6324;2014-01-10 10:33:14
21.5746;2014-01-10 10:43:13
21.5289;2014-01-10 10:53:11
21.4811;2014-01-10 11:03:07
21.4364;2014-01-10 11:13:05
21.3706;2014-01-10 11:25:07
21.3114;2014-01-10 11:37:08
21.2901;2014-01-10 11:47:20
21.2529;2014-01-10 11:57:17
21.2487;2014-01-10 12:07:13
21.2204;2014-01-10 12:17:11
21.1914;2014-01-10 12:27:07
21.1856;2014-01-10 12:37:03
21.1692;2014-01-10 12:46:59
21.1543;2014-01-10 12:56:57
21.1275;2014-01-10 13:06:54
21.1239;2014-01-10 13:16:50
21.1103;2014-01-10 13:26:48
21.0826;2014-01-10 13:36:44
21.0651;2014-01-10 13:46:41
21.0626;2014-01-10 13:56:38
21.0612;2014-01-10 14:06:34
21.0597;2014-01-10 14:16:30
21.0521;2014-01-10 14:26:27
21.0194;2014-01-10 14:36:23
21.0101;2014-01-10 14:46:20
21.0635;2014-01-10 14:56:19
21.1124;2014-01-10 15:06:16
21.2095;2014-01-10 15:16:13
21.3316;2014-01-10 15:26:09
21.4591;2014-01-10 15:36:07
21.5894;2014-01-10 15:46:05
21.7099;2014-01-10 15:56:02
21.8195;2014-01-10 16:05:59
21.9085;2014-01-10 16:15:58
21.9832;2014-01-10 16:25:54
22.0567;2014-01-10 16:35:53
22.1504;2014-01-10 16:45:52
22.2254;2014-01-10 16:55:48
22.299;2014-01-10 17:05:46
22.3689;2014-01-10 17:15:45
22.4325;2014-01-10 17:25:42
22.4874;2014-01-10 17:35:40
22.5488;2014-01-10 17:45:37
22.6044;2014-01-10 17:55:34
22.6508;2014-01-10 18:05:31
22.6876;2014-01-10 18:15:28
22.7332;2014-01-10 18:25:24
22.7678;2014-01-10 18:35:20
22.8145;2014-01-10 18:45:17
22.8502;2014-01-10 18:55:16
22.8789;2014-01-10 19:05:13
22.9265;2014-01-10 19:15:10
22.9358;2014-01-10 19:25:08
22.9536;2014-01-10 19:35:05
22.9874;2014-01-10 19:45:02
22.9914;2014-01-10 19:54:59
22.9448;2014-01-10 20:04:55
22.8824;2014-01-10 20:14:53
22.8067;2014-01-10 20:24:50
22.7407;2014-01-10 20:34:46
22.6779;2014-01-10 20:44:44
22.6061;2014-01-10 20:54:42
22.5589;2014-01-10 21:04:39
22.5066;2014-01-10 21:14:36
22.4992;2014-01-10 21:24:34
22.4842;2014-01-10 21:34:30
22.4327;2014-01-10 21:44:27
22.5223;2014-01-10 21:54:24
22.8152;2014-01-10 22:07:18
23.2842;2014-01-10 22:18:08
23.8052;2014-01-11 21:28:47
23.4418;2014-01-11 21:48:44
23.7336;2014-01-11 22:17:40
23.7336;2014-01-11 22:17:40
23.9347;2014-01-11 22:35:01
24.0858;2014-01-11 22:53:22
24.4744;2014-01-12 00:03:07
24.5248;2014-01-12 00:20:15
24.1979;2014-01-12 00:30:15
24.3599;2014-01-12 00:40:14
24.5272;2014-01-12 01:04:25
24.6605;2014-01-12 01:29:56
24.2419;2014-01-12 01:41:05
21.6551;2014-01-12 13:10:17
21.6866;2014-01-12 13:20:15
21.9803;2014-01-12 13:30:13
21.1882;2014-01-12 13:40:10
20.4489;2014-01-12 13:50:07
20.6035;2014-01-12 14:00:04
20.9004;2014-01-12 14:10:01
21.1302;2014-01-12 14:19:58
21.4137;2014-01-12 14:29:56
21.7175;2014-01-12 14:39:53
22.0404;2014-01-12 14:49:52
22.3564;2014-01-12 14:59:49
22.6326;2014-01-12 15:09:46
22.8751;2014-01-12 15:19:44
23.0943;2014-01-12 15:29:40
23.2799;2014-01-12 15:39:37
23.4437;2014-01-12 15:49:34
23.587;2014-01-12 15:59:31
23.6993;2014-01-12 16:09:28
23.7951;2014-01-12 16:19:26
23.8699;2014-01-12 16:29:24
23.9289;2014-01-12 16:39:22
23.9481;2014-01-12 16:49:22
23.9878;2014-01-12 16:59:19
24.0221;2014-01-12 17:09:20
24.0606;2014-01-12 17:19:19
24.1671;2014-01-12 17:29:19
24.1248;2014-01-12 17:39:15
24.1655;2014-01-12 17:49:12
24.186;2014-01-12 17:59:12
24.1927;2014-01-12 18:09:11
24.2273;2014-01-12 18:19:10
24.2389;2014-01-12 18:29:07
24.2669;2014-01-12 18:39:04
24.4171;2014-01-12 18:49:01
24.541;2014-01-12 18:58:57
24.6518;2014-01-12 19:08:57
24.6813;2014-01-12 19:18:53
24.627;2014-01-12 19:28:57
24.7248;2014-01-12 19:38:54
24.6701;2014-01-12 19:48:52
24.7447;2014-01-12 19:58:48
24.8479;2014-01-12 20:08:46
24.9222;2014-01-12 20:18:43
24.9979;2014-01-12 20:28:41
25.0477;2014-01-12 20:38:38
25.1107;2014-01-12 20:48:36
25.1783;2014-01-12 20:58:33
25.1891;2014-01-12 21:08:30
25.2076;2014-01-12 21:18:28
25.2464;2014-01-12 21:28:26
25.3009;2014-01-12 21:38:23
25.3921;2014-01-12 21:48:20
25.4318;2014-01-12 21:58:17
25.2849;2014-01-12 22:08:16
25.19;2014-01-12 22:18:15
25.1141;2014-01-12 22:28:11
25.0389;2014-01-12 22:38:09
24.9542;2014-01-12 22:48:06
24.9508;2014-01-12 22:58:05
24.9735;2014-01-12 23:08:02
24.9908;2014-01-12 23:17:58
24.9992;2014-01-12 23:27:55
24.9973;2014-01-12 23:37:54
24.9992;2014-01-12 23:47:53
24.8727;2014-01-12 23:57:49
24.8739;2014-01-13 00:07:45
24.875;2014-01-13 00:17:43
24.8748;2014-01-13 00:27:40
24.8739;2014-01-13 00:37:37
24.7203;2014-01-13 00:47:35
24.6247;2014-01-13 00:57:31
24.5767;2014-01-13 01:07:29
24.5174;2014-01-13 01:17:25
24.4083;2014-01-13 01:27:23
24.2762;2014-01-13 01:37:20
24.1651;2014-01-13 01:47:16
24.0536;2014-01-13 01:57:13
23.9563;2014-01-13 02:07:12
23.8579;2014-01-13 02:17:09
23.7791;2014-01-13 02:27:05
23.7065;2014-01-13 02:37:01
23.6307;2014-01-13 02:46:59
23.5603;2014-01-13 02:56:58
23.4966;2014-01-13 03:06:54
23.4338;2014-01-13 03:16:52
23.3727;2014-01-13 03:26:49
23.3131;2014-01-13 03:36:46
23.2545;2014-01-13 03:46:44
23.1916;2014-01-13 03:56:41
23.138;2014-01-13 04:06:37
23.0958;2014-01-13 04:16:34
23.0434;2014-01-13 04:26:31
22.9992;2014-01-13 04:36:29
22.9534;2014-01-13 04:46:26
22.9031;2014-01-13 04:56:25
22.8445;2014-01-13 05:06:21
22.7946;2014-01-13 05:16:17
22.75;2014-01-13 05:26:15
22.7082;2014-01-13 05:36:13
22.6868;2014-01-13 05:46:10
22.6471;2014-01-13 05:56:06
22.6223;2014-01-13 06:06:03
22.5826;2014-01-13 06:16:00
22.5654;2014-01-13 06:25:58
22.5871;2014-01-13 06:35:55
22.7441;2014-01-13 06:45:52
22.7727;2014-01-13 06:55:48
22.6985;2014-01-13 07:05:46
22.6935;2014-01-13 07:15:42
22.7355;2014-01-13 07:25:41
22.7116;2014-01-13 07:35:38
22.4864;2014-01-13 07:45:35
22.3318;2014-01-13 07:55:32
22.2139;2014-01-13 08:05:31
22.1084;2014-01-13 08:15:29
21.9967;2014-01-13 08:25:28
21.9064;2014-01-13 08:35:27
21.8156;2014-01-13 08:45:23
21.7413;2014-01-13 08:55:20
21.6802;2014-01-13 09:05:17
21.6183;2014-01-13 09:15:13
21.5666;2014-01-13 09:25:11
21.5227;2014-01-13 09:35:08
21.4985;2014-01-13 09:45:04
21.459;2014-01-13 09:55:01
21.4372;2014-01-13 10:04:59
21.4345;2014-01-13 10:14:56
21.4236;2014-01-13 10:24:54
21.4093;2014-01-13 10:34:53
21.3917;2014-01-13 10:44:50
20.4517;2014-01-13 10:54:46
19.8789;2014-01-13 11:04:43
20.2054;2014-01-13 11:14:42
20.3006;2014-01-13 11:24:40
20.349;2014-01-13 11:34:37
20.4045;2014-01-13 11:44:34
20.463;2014-01-13 11:54:30
20.5357;2014-01-13 12:04:26
20.6203;2014-01-13 12:14:24
20.7099;2014-01-13 12:24:21
20.7999;2014-01-13 12:34:17
20.8956;2014-01-13 12:44:14
20.9915;2014-01-13 12:54:10
21.0885;2014-01-13 13:04:09
21.1857;2014-01-13 13:14:07
21.282;2014-01-13 13:24:05
21.3567;2014-01-13 13:34:02
21.4201;2014-01-13 13:44:05
21.4798;2014-01-13 13:54:01
21.5494;2014-01-13 14:03:59
21.6094;2014-01-13 14:13:58
21.6787;2014-01-13 14:23:56
21.7252;2014-01-13 14:33:54
21.751;2014-01-13 14:43:50
21.7746;2014-01-13 14:53:48
21.7913;2014-01-13 15:03:46
21.7911;2014-01-13 15:13:44
21.7686;2014-01-13 15:23:41
21.7541;2014-01-13 15:33:38
21.8031;2014-01-13 15:43:36
21.8527;2014-01-13 15:53:34
21.906;2014-01-13 16:03:31
21.9666;2014-01-13 16:13:28
21.9964;2014-01-13 16:23:27
21.9983;2014-01-13 16:33:23
21.9987;2014-01-13 16:43:21
21.9773;2014-01-13 16:53:19
22.0873;2014-01-13 17:03:18
22.2484;2014-01-13 17:13:15
22.6496;2014-01-13 17:27:08
23.1989;2014-01-13 17:37:06
23.8379;2014-01-13 17:47:05
24.5099;2014-01-13 17:57:02
25.1552;2014-01-13 18:06:58
25.7468;2014-01-13 18:16:59
26.2641;2014-01-13 18:26:56
26.7085;2014-01-13 18:36:55
27.0874;2014-01-13 18:46:51
27.4218;2014-01-13 18:56:48
27.716;2014-01-13 19:06:51
27.9473;2014-01-13 19:16:48
28.1529;2014-01-13 19:26:47
28.3683;2014-01-13 19:36:43
28.16;2014-01-13 19:46:39
28.0212;2014-01-13 19:56:38
27.8745;2014-01-13 20:06:38
27.6584;2014-01-13 20:16:35
27.4317;2014-01-13 20:26:33
27.1518;2014-01-13 20:36:31
26.9583;2014-01-13 20:46:28
26.801;2014-01-13 20:56:26
26.6833;2014-01-13 21:06:22
26.5562;2014-01-13 21:16:19
26.3205;2014-01-13 21:26:17
26.1575;2014-01-13 21:36:14
26.0723;2014-01-13 21:46:13
25.9888;2014-01-13 21:56:09
25.9015;2014-01-13 22:06:07
25.812;2014-01-13 22:16:04
6.1606;2014-01-14 22:08:57
3.9668;2014-01-14 22:18:57
3.3741;2014-01-14 22:28:54
2.7906;2014-01-14 22:38:51
2.3958;2014-01-14 22:48:48
2.7487;2014-01-14 22:58:49
2.1315;2014-01-14 23:31:45
2.194;2014-01-14 23:41:40
2.1937;2014-01-14 23:51:34
2.2314;2014-01-15 00:01:29
2.2793;2014-01-15 00:11:26
2.2556;2014-01-15 00:21:19
2.2714;2014-01-15 00:31:15
2.2394;2014-01-15 00:41:09
2.3309;2014-01-15 00:51:06
2.2322;2014-01-15 01:01:01
2.3302;2014-01-15 01:10:55
2.3322;2014-01-15 01:20:53
2.3586;2014-01-15 01:30:48
2.3564;2014-01-15 01:40:41
2.3211;2014-01-15 01:50:36
2.2179;2014-01-15 02:00:31
2.2135;2014-01-15 02:10:25
2.3004;2014-01-15 02:20:19
2.1739;2014-01-15 02:30:14
2.1599;2014-01-15 02:40:08
2.1793;2014-01-15 02:50:03
2.1695;2014-01-15 02:59:58
2.236;2014-01-15 03:09:53
2.3445;2014-01-15 03:19:47
2.3491;2014-01-15 03:29:40
2.34;2014-01-15 03:39:33
2.1801;2014-01-15 03:49:28
2.252;2014-01-15 04:00:25
2.2867;2014-01-15 04:10:21
2.2013;2014-01-15 04:20:15
2.1508;2014-01-15 04:31:11
2.4055;2014-01-15 04:41:05
2.2997;2014-01-15 04:50:59
2.4364;2014-01-15 05:00:54
2.3486;2014-01-15 05:10:48
2.3326;2014-01-15 05:20:44
2.4006;2014-01-15 05:30:38
2.3025;2014-01-15 05:40:37
2.2531;2014-01-15 05:50:32
2.3883;2014-01-15 06:00:26
2.5295;2014-01-15 06:10:19
2.6456;2014-01-15 06:20:12
2.5794;2014-01-15 06:30:06
2.7089;2014-01-15 06:39:59
2.822;2014-01-15 06:49:53
2.8093;2014-01-15 06:59:47
2.6051;2014-01-15 07:09:41
2.8412;2014-01-15 07:19:36
2.7766;2014-01-15 07:29:29
23.3779;2014-01-15 11:03:13
24.6866;2014-01-15 11:13:13
25.4351;2014-01-15 11:23:12
25.8685;2014-01-15 11:33:14
26.0625;2014-01-15 11:43:13
26.1928;2014-01-15 11:53:13
26.2854;2014-01-15 12:03:11
26.3171;2014-01-15 12:13:09
26.055;2014-01-15 12:23:09
26.0997;2014-01-15 12:33:07
26.0362;2014-01-15 12:43:07
26.1064;2014-01-15 12:53:05
26.102;2014-01-15 13:03:03
25.9289;2014-01-15 13:13:07
20.7512;2014-01-15 16:08:45
20.804;2014-01-15 16:18:42
20.9224;2014-01-15 16:28:37
20.9465;2014-01-15 16:38:30
21.3024;2014-01-15 16:48:31
21.62;2014-01-15 16:58:24
21.8835;2014-01-15 17:08:22
22.1191;2014-01-15 17:18:16
22.2889;2014-01-15 17:28:11
22.4316;2014-01-15 17:38:06
22.5826;2014-01-15 17:48:00
22.6002;2014-01-15 17:57:56
22.5476;2014-01-15 18:07:52
22.5458;2014-01-15 18:17:47
22.7787;2014-01-15 18:27:41
22.8;2014-01-15 18:37:37
22.5726;2014-01-15 18:47:33
22.4945;2014-01-15 18:57:27
22.3914;2014-01-15 19:07:22
22.2423;2014-01-15 19:17:15
22.2005;2014-01-15 19:27:13
22.2468;2014-01-15 19:37:06
22.4625;2014-01-15 19:47:01
22.5355;2014-01-15 19:56:55
22.7175;2014-01-15 20:06:49
22.8124;2014-01-15 20:16:42
22.7189;2014-01-15 20:26:38
22.8523;2014-01-15 20:36:31
22.8988;2014-01-15 20:46:28
22.9147;2014-01-15 20:56:23
23.0;2014-01-15 21:06:17
23.1094;2014-01-15 21:16:12
23.1712;2014-01-15 21:26:10
23.3473;2014-01-15 21:36:06
23.4573;2014-01-15 21:46:01
23.5798;2014-01-15 21:55:55
23.344;2014-01-15 22:05:48
23.3716;2014-01-15 22:15:44
23.3729;2014-01-15 22:25:38
23.4581;2014-01-15 22:35:34
23.2773;2014-01-15 22:45:30
23.3214;2014-01-15 22:55:25
23.7744;2014-01-18 00:52:22
23.7116;2014-01-18 01:02:41
23.7426;2014-01-18 01:12:37
23.809;2014-01-18 01:22:32
23.8659;2014-01-18 01:32:26
23.9209;2014-01-18 01:42:22
23.9773;2014-01-18 01:52:18
24.0188;2014-01-18 02:02:15
20.4164;2014-01-18 12:55:55
20.6385;2014-01-18 13:05:54
21.0377;2014-01-18 13:15:50
21.3804;2014-01-18 13:25:44
21.5114;2014-01-18 13:35:38
21.6789;2014-01-18 13:45:33
21.7771;2014-01-18 13:55:28
21.7589;2014-01-18 14:05:23
21.7439;2014-01-18 14:15:17
21.7732;2014-01-18 14:25:13
21.9186;2014-01-18 14:35:09
22.22;2014-01-18 14:45:03
21.9931;2014-01-18 14:54:59
21.9218;2014-01-18 15:04:54
21.8821;2014-01-18 15:14:49
22.131;2014-01-18 15:24:44
22.2646;2014-01-18 15:34:38
22.4072;2014-01-18 15:44:34
22.6243;2014-01-18 15:54:37
22.7143;2014-01-18 16:04:45
22.6737;2014-01-18 16:14:51
22.38;2014-01-18 16:25:02
22.4944;2014-01-18 16:35:14
21.0058;2014-01-19 10:57:17
20.6348;2014-01-19 11:07:13
20.6277;2014-01-19 11:17:11
20.6214;2014-01-19 11:17:17
20.7248;2014-01-19 11:21:27
20.4218;2014-01-19 11:27:09
21.1666;2014-01-19 13:09:13
21.6414;2014-01-19 13:19:07
22.1395;2014-01-19 13:29:04
22.6408;2014-01-19 13:39:01
22.9879;2014-01-19 13:48:54
23.231;2014-01-19 13:58:49
23.4081;2014-01-19 14:08:43
23.7605;2014-01-19 14:18:40
24.0327;2014-01-19 14:28:34
24.3673;2014-01-19 14:38:27
24.5496;2014-01-19 14:39:23
24.6187;2014-01-19 14:41:05
25.1758;2014-01-19 14:48:24
25.6187;2014-01-19 14:54:18
26.0686;2014-01-19 14:57:00
26.0752;2014-01-19 14:58:19
25.3541;2014-01-19 15:08:13
25.2059;2014-01-19 15:16:29
25.1624;2014-01-19 15:18:10
25.1609;2014-01-19 15:28:05
25.1312;2014-01-19 15:29:29
25.1312;2014-01-19 15:31:04
25.125;2014-01-19 15:34:25
25.125;2014-01-19 15:35:55
25.1996;2014-01-19 15:36:45
25.5683;2014-01-19 15:37:52
25.1811;2014-01-19 15:37:59
25.375;2014-01-19 15:41:43
25.5;2014-01-19 15:44:19
25.4186;2014-01-19 15:47:54
25.781;2014-01-19 15:51:57
25.5683;2014-01-19 15:53:21
25.6562;2014-01-19 15:57:50
26.2747;2014-01-19 16:10:08
25.3998;2014-01-19 16:13:43
25.375;2014-01-19 16:15:21
25.4593;2014-01-19 16:15:58
25.3017;2014-01-19 16:25:53
24.0625;2014-01-21 23:17:52
24.2305;2014-01-21 23:27:47
24.4108;2014-01-21 23:37:42
22.625;2014-01-22 11:03:57
23.0;2014-01-22 11:07:07
23.2185;2014-01-22 11:08:49
22.9614;2014-01-22 11:09:56
24.1374;2014-01-22 11:18:57
23.8237;2014-01-22 11:19:58
24.6589;2014-01-22 11:29:58
25.1684;2014-01-22 11:34:32
25.156;2014-01-22 11:35:26
25.187;2014-01-22 11:36:52
25.1996;2014-01-22 11:37:31
25.1758;2014-01-22 11:39:58
